,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,2000,2010,2016,ID,Name
32,5084411.0,5201000.0,5296000.0,5382000.0,5461000.0,5535000.0,5593000.0,5668000.0,5739000.0,5802000.0,8049313.0,9535483.0,10146788,NC,North Carolina
33,617792.0,627000.0,631000.0,632000.0,634000.0,638000.0,645000.0,649000.0,651000.0,652000.0,642200.0,672591.0,757952,ND,North Dakota
34,10657423.0,10735000.0,10747000.0,10767000.0,10766000.0,10770000.0,10753000.0,10771000.0,10795000.0,10799000.0,11353140.0,11536504.0,11614373,OH,Ohio
35,2559463.0,2618000.0,2657000.0,2694000.0,2732000.0,2772000.0,2823000.0,2866000.0,2913000.0,2970000.0,3450654.0,3751351.0,3923561,OK,Oklahoma
36,2091533.0,2150000.0,2195000.0,2239000.0,2281000.0,2325000.0,2372000.0,2439000.0,2510000.0,2578000.0,3421399.0,3831074.0,4093465,OR,Oregon
37,11800766.0,11884000.0,11905000.0,11885000.0,11864000.0,11898000.0,11887000.0,11882000.0,11865000.0,11874000.0,12281054.0,12702379.0,12784227,PA,Pennsylvania
38,949722.0,964000.0,976000.0,978000.0,953000.0,946000.0,950000.0,955000.0,957000.0,957000.0,1048319.0,1052567.0,1056426,RI,Rhode Island
39,2590713.0,2662000.0,2718000.0,2775000.0,2843000.0,2900000.0,2941000.0,2989000.0,3041000.0,3087000.0,4012012.0,4625364.0,4961119,SC,South Carolina
40,666257.0,671000.0,677000.0,679000.0,680000.0,681000.0,687000.0,689000.0,689000.0,689000.0,754844.0,814180.0,865454,SD,South Dakota
41,3926018.0,4010000.0,4088000.0,4138000.0,4202000.0,4261000.0,4329000.0,4402000.0,4462000.0,4533000.0,5689283.0,6346105.0,6651194,TN,Tennessee
42,11198657.0,11510000.0,11759000.0,12019000.0,12268000.0,12568000.0,12903000.0,13192000.0,13498000.0,13887000.0,20851820.0,25145561.0,27862596,TX,Texas
43,1059273.0,1101000.0,1135000.0,1169000.0,1199000.0,1234000.0,1272000.0,1316000.0,1364000.0,1416000.0,2233169.0,2763885.0,3051217,UT,Utah
44,444732.0,454000.0,463000.0,469000.0,473000.0,480000.0,485000.0,492000.0,498000.0,506000.0,608827.0,625741.0,624594,VT,Vermont
45,4651448.0,4753000.0,4828000.0,4907000.0,4978000.0,5056000.0,5133000.0,5206000.0,5284000.0,5324000.0,7078515.0,8001024.0,8411808,VA,Virginia
46,3413244.0,3447000.0,3447000.0,3477000.0,3548000.0,3619000.0,3691000.0,3772000.0,3886000.0,4013000.0,5894121.0,6724540.0,7288000,WA,Washington
47,1744237.0,1770000.0,1797000.0,1805000.0,1814000.0,1841000.0,1877000.0,1906000.0,1920000.0,1939000.0,1808344.0,1852994.0,1831102,WV,West Virginia
48,4417821.0,4460000.0,4498000.0,4518000.0,4538000.0,4570000.0,4585000.0,4613000.0,4631000.0,4666000.0,5363675.0,5686986.0,5778708,WI,Wisconsin
49,332416.0,340000.0,347000.0,353000.0,365000.0,380000.0,395000.0,412000.0,431000.0,452000.0,493782.0,563626.0,585501,WY,Wyoming
50,,,,,,,,,,,572059.0,601723.0,681170,DC,District of Columbia
51,,,,,,,,,,,,,3411307,PR,Puerto Rico
